field_1,Name,Hanzi,Polity,location,Latitude,Longitude,field_8,field_9,field_10
,Shen,? (3),Guo,Unk,40.7011879,-99.1014292,Zhuang 32.3,,
,Shen,? (4),Qi/Wei,"N of Shen Co ??, Shandong",36.2336099,115.67072,Huan 16.5; Cheng 2.3,,
,Shen Pond,??,Qi,Unk,40.7011879,-99.1014292,Wen 18.2; Xiang 18.3,,
,Shenchui,??,Zhou,"S of Luoyang City ???, Henan",34.6181299,112.45402,Wen 17.5,,
,Sheng,?,Lu,Unk,40.7011879,-99.1014292,"Xuan 18.8(C), 18.5",,
,Shengdou,??,Lu,"N of Heze Co ???, Shandong",35.15129,115.50733,Zhuang 9.5,,
,Shengxing,??,Lu,Unk,40.7011879,-99.1014292,"Xi 22.3(C), 22.7, 33.5",,
,Shenlu,??,Chu,"E of Zhongxiang Co ???, Hubei",31.1679699,112.58817,Huan 8.2,,
,Shi . .,? (1),Qi,"W of Pingyin Co ???, Shandong.",36.27467,116.48559,Xiang 18.3.,,
,Shi,? (2),"Dom, CN Ren ?","S of Jining City ???, Shandong",35.4145899,116.58724,"Xiang 13.2(C), 13.2",,
,Shigu,??,Zhou,"E of Luoyang City ???, Henan",34.6181299,112.45402,Zhao 26.5,,
,Shilai,??,Zheng,"N of Zhengzhou City ???, Henan",34.7472499,113.62493,Yin 11.2(C),,
,Shili,??,Jin,Unk,40.7011879,-99.1014292,"Zhao 31.2(C), 31.2",,
,Shiliu,??,Qi,"SE of Changqing Co ???, Shandong",36.5566699,116.74272,Cheng 2.3,,
,Shimen,??,Qi,"SW of Changqing Co ???, Shandong",36.5566699,116.74272,"Yin 3.6(C), 3.6",,
,Shishi,?? / Shi ?,Zhou,"W of Yanshi Co ???, Henan",34.7264684,112.76553,"Zhao 26.5, 26.9",,
,Shixi,??,Wei,"Jun Co ??, Hubei",30.5453899,114.34234,Wen 16.4,,
,Shouduo,??,Jin,"Near Xiangling ??, Shanxi",37.8734299,112.56272,Xi 16.3,,
,Shoushu,??,Ju,"In Ju Co ??, Shandong",35.5799699,118.83687,Xiang 23.7,,
,Shouyu,??,Ju,"In Anqiu Co ???, Shandong",36.36104,119.16773,Zhao 22.1,,
,Shouzhi,??,Wei,"SE of Sui Co ??, Henan",34.429664,115.080638,"Huan 18.2; Xi 5.4, 6.2; Cheng 15.3, 17.5",,
,Shu,?,Dom,"CN Yan ? Ancestral dom of the three Shu doms listed below: Shujiu, Shuliao, and Shuyong. SW of Lujiang Co ???, Anhui.",31.3247199,117.09296,"Xi 3.3(C). Shu ?. Lu. W of Tai’an Co ???, Shandong. Xuan 18.4; Cheng 2.9(C), 2.10(C), 2.8; Zhao 7.3",,
,Shu,?,Lu,"Near Ningyang Co ???, Shandong",35.7605999,116.80112,Ai 15.1,,
,Shujiu,??,Dom,"Shucheng Co ???, Anhui",31.4834699,116.95845,"Xiang 24.9, 25.8(C), 25.8, 25.13; Ding 2.2",,
,Shuliao,??,Dom,"Between Shucheng Co ??? and Lujiang Co ???, Anhui",31.3247199,117.09296,"Wen 14.1; Xuan 8.6(C), 8.3.",,
,Shumaochun  . .,???.,Qi,Unk,40.7011879,-99.1014292,Ai 6.6,,
,Shuqiu,??,Cao,Unk,40.7011879,-99.1014292,Ai 7.5,,
,Shuyong,??,Dom,"Shucheng Co ???, Anhui",31.4834699,116.95845,"Cheng 17.14(C), 17.11",,
,Shuzhou,??,Qi,"In Dacheng Co ???, Hebei",38.7937099,116.6795,"Ai 14.3(C), 14.3, 14.11(C), 14.5",,
,Song,?,"Dom, CN Zi ?","Cap at Shangqiu ?? near modern Shangqiu City ???, Henan",34.4142699,115.65635,Yin preface et passim. See map 1,,
,Springs of Hua,??,Qi,Spring on Mount Hua ??,34.477861,110.084789,Unk. Cheng 2.3,,
,Su,?,Dom,"Slightly SE of Dongping Co ???, Shandong",35.92246,116.43753,Yin 1.5(C); Xi 21.4,,
,Su,?,"Ancient dom, Wen ?","SW of Wen Co ??, Henan",34.9402299,113.08057,Xuan 3.6,,
,Su River,??,Jin,"NE of Yongji Co ???, Shanxi",34.8671599,110.44773,Cheng 13.3,,
,Suanzao,??,Zheng,"SW of Yangjin Co ???, Henan",35.1419399,114.20515,Xiang 30.10,,
,Sui,? (river),Song,Unk,40.7011879,-99.1014292,Cheng 15.4; Zhao 21.6; Ding 4.3,,
,Sui,?,Dom,"NW of Ningyang Co ???, Shandong",35.7605999,116.80112,"Zhuang 13.2(C), 13.1, 17.2(C), 17.2",,
,Sui,? (1),"Dom, CN Ji ?","S of Sui Co ??, Hubei",31.8537999,113.29995,Huan 6.2,,
,Sui,? (2),Jin,"SE of Jiexiu Co ???, Shanxi",37.017694,111.919292,"Yin 5.2, 6.2",,
,Suo,? (1),Chu,"E of Huoqiu Co ???, Anhui",32.33721,116.27533,Zhao 5.8,,
,Suo,? (2),Same place as Sha ? Jin,"E of Daming Co ???, Hebei.",36.2846489,115.1576326,Ding 7.4,,
,Suo. .,? (3),Zheng,"N of Xinzheng Co ???, Henan.",34.39603,113.73097,Xiang 11.3.,,
,Suo Marsh,??,Jin,"In Daming Co ???, Hebei",36.2846489,115.1576326,"Cheng 12.2(C), 12.2",,
,Suqi  .,??.,Sui,"W of Yingshan Co ???, Hubei.",30.7351799,115.68143,Huan 8.2.,,
,Ta,?,Wei,Unk,40.7011879,-99.1014292,"Wen 13.6(C), 13.5",,
,Tai,?,Lu,"SE of Fei Co ??, Shandong",35.278287,117.979969,"Xiang 12.1(C), 12.2(C), 12.1",,
,Taigu,??,Jin,"P, in Jincheng Co ???, Shanxi",35.4903899,112.85113,Cheng 18.12,,
,Taihang Pass,??,Jin,NW of Qinyang Co ???,35.0875999,112.9506,Xiang 23.4; Ding 8.3,,
,Taishang (Same place as Hutai ??),??,Zhu,"SE of Teng Co ??, Shandong.",35.084021,117.164388,Ai 27.1,,
,Taishi  (mountain).,??,,"Same as modern Mount Song ?, N of Dengfeng ??, Henan.",34.519664,113.004052,Zhao 4.1.,,
,Tan,?,Wei,"SW of Tanxiancheng ???, Shandong",36.6682599,117.02076,"Xuan 4.1(C), 4.1",,
,Tan,?,"Dom, later Qi","SE of Jinan City ???, Shandong",36.6518399,117.12009,"Zhuang 10.6(C), 10.4",,
,Tang,? (1),Lu,"NE of former Yutai Co ???, Shandong",35.0116099,116.65046,"Yin 2.4(C), 2.4; Huan 2.8(C), 2.9(C), 2.7.",,
,Tang . .,? (2),Zhou,"E of Luoyang City ???, Henan.",34.6181299,112.45402,Zhao 23.3,,
,Tang,? (3),Dom,"Modern Tangxian Town ???, Zaoyang Co ???, Hubei",31.982618,113.124615,"Ding 5.5, Ai 17.4.",,
,Tang .,? (4),,"Ancient dom. Said to be at modern Taiyuan City ??? or S of Yicheng Co ???, Shanxi.",35.7382299,111.71836,Zhao 1.12.,,
,Tang . . .,? (5),Yan,Unk,40.7011879,-99.1014292,Zhao 12.1,,
,Tang,? (1),Lu,"Yucheng Town ???, N of former Yutai Co ???, Shandong",34.932788,116.469692,"Yin 5.1(C), 5.1.",,
,"Tang . ,",? (2),Qi,"also named Chuitang ??. SE of Pingdu Co ???, Shandong.",36.8073,119.89291,Xiang 6.7.,,
,Tang . . .,? (3),Chu,"W of Suiping Co ???, Henan",33.1450469,114.0015478,Zhao 20.2,,
,Tang,? (4),Wei,"Slight NW of Liuhe Co ???, Jiangsu",32.3222199,118.82155,Xiang 14.7,,
,Tao,? (1),Lu,"Former Taoxu ??, Sishui Co ???, Shandong",35.55034,117.24158,"Zhuang 27.1(C), 27.1; Xi 25.7(C), 25.5, 26.1, 26.3; Xiang 17.4(C)",,
,Tao,? (2),Cao,"NW of Juancheng Co ???, Shandong",35.54971,115.59926,"Xi 8.1(C), 8.1, 31.1; Ding 14.8(C), 14.7.",,
,Tao . .,? (river) (3),Jin,"SE of Wenxi Co ???, Shanxi.",35.406317,111.341279,Zhao 1.12,,
,Tao,? (4),Lu,"N and slightly E of Wenshang Co ???, Shandong",35.728057,116.491267,"Xiang 17.4(C), 17.3; Zhao 7.5",,
,Taolin,??,Jin,"Modern Wenxiang ?? with a western boundary at the ­border of Tongguan ??, Lingbao Co ???, Henan",34.52403,110.88813,Wen 13.1,,
,Taoqiu,??,Wei,"E of Anping Township ???, Dong’e Co ???, Shandong",38.232863,115.530512,Huan 10.3(C).,,
,Teng . . .,? (1),,Dom Unk,40.7011879,-99.1014292,Yin 7.2(C).,,
,Teng,? (2),Wei,Unk,40.7011879,-99.1014292,Min 2.5,,
,Tiao,?,Jin,"N of Anyi Town ???, Shanxi",35.06503,111.0391,Huan 2.8,,
,Tiaoqiu,??,Jin,Unk,40.7011879,-99.1014292,Cheng 16.11,,
,Tie,?,Wei,"NW of Puyang Co ???, Henan",35.5764999,115.26089,"Ai 2.5(C), 2.3",,
,Tishang,??,Zhou,Unk,40.7011879,-99.1014292,Zhao 26.9,,
,Tong,?,Wei,"N of Tongcheng Co ???, Anhui",31.0410399,116.9387999,Ding 2.2,,
,Tong River,??,Wu,"NW of Guangde Co ???, Anhui",30.7798899,119.39173,Ai 15.2,,
,Tongqiu,??,Zheng,"W of Fugou Co ???, Henan",34.03517,114.59745,Zhuang 28.3; Ai 27.3,,
,Tongru,??,"Lu, village of Tongru ?? and Qufu ??",Unk,40.7011879,-99.1014292,Zhao 15.10,,
,Tongti,??,Jin,"S of Qin Co ??, Shanxi",36.70127,112.64575,Cheng 9.7; Zhao 28.3,,
,Tuhe,??,Jin,"Modern Tuhe Mountain ???, E of Shang Co ??, Shaanxi",33.8627299,109.94107,Ai 4.2.,,
,"Tui . , . .",?,Zhou later taken by Zheng,"N of Huojia Co ???, Henan",35.2596199,113.65716,Yin 11.5,,
,Tuogao  .,??.,Wu,"Modern Zhegao Town ???, NW of Chao Co ??, ­Anhui.",31.77673,117.74888,"Ai 12.3(C), 12.3",,
,Tupu,??,Wei,"In Changyuan Co ???, Henan",35.0744299,114.7629,"Xi 18.4, 19.4",,
,Tuqiu,??,Lu,"SE of Tai’an Co ???, Shandong",36.1999399,117.0884,Yin 11.8,,
,Tushui,??,Jin,"SW of Yuci City ???, Shanxi",37.6997799,112.70746,Zhao 28.3,,
,"Two Qu . ,",??,Jin,"northern and southern Qu. Northern Qu was located NE of Ji Co ??, Shanxi. Southern Qu was adjacent.",36.0979152,110.6817158,Zhuang 28.2.,,
,Wa,?,Wei,"S of Wen Co ??, Henan",34.9402299,113.08057,"Ding 8.6, 8.7(C), 8.8",,
,Waili,??,Wei,"In Hua Co ??, Henan",35.5753399,114.5193,Ai 25.1,,
,Waizhou,??,Wei,Unk,40.7011879,-99.1014292,"Ai 11.6, 26.1",,
,Wang,?,Qin,"Near Pengya ??, in Baishui Co ???, Shaanxi",35.183615,109.592708,Wen 2.6,,
,Wangcheng,?? (1),Qin,"E of Dali Co ???, Shaanxi",34.7956039,109.9420041,"Xi 15.8, 24.1; Cheng 11.9",,
,Wangcheng,?? (2),"Zhou, cap of E Zhou ??","NE of Luoyang City ???, Henan",34.6181299,112.45402,"Zhuang 21.1; Xi 11.3, 25.2; Zhao 22.8(C), 22.5, 23.3, 26.5; Ding 7.6. See map 3.",,
,Wangguan . .,??,Jin,"W of Wenxi Co ???, Shanxi.",35.406317,111.341279,"Wen 3.4, 4.5; Cheng 13.3",,
,Wangu,??,Zhou,"Near Luoyang City ???, Henan",34.6181299,112.45402,Zhao 26.7,,
,Wawu,??,Zhou,"NW of Wen Co ??, Henan",34.9402299,113.08057,"Yin 8.5(C), 8.5",,
,Wei,?,Chu,Unk,40.7011879,-99.1014292,Xi 27.4,,
,Wei,?,"Dom, CN Ji ?","Cap at Diqiu ??, SW of Puyang Co ???, Henan",35.75746,115.04611,Yin 1.10 et passim. See map 1.,,
,Wei . .,?,Zheng,"In Lushan Co ???, Henan.",33.7385399,112.90802,"Xiang 7.9(C), 7.8",,
,Weì . .,?,"Zhou, later Jin","W of Ruicheng Co ???, Shanxi.",34.6936499,110.69442,"Xuan 3.8, 4.4; Min 1.6; Wen 13.2; Xiang 29.11; Zhao 9.3.",,
,Wei River . .,??,Zheng,"Xinzheng Co ???, Henan.",34.39603,113.73097,Xiang 1.2.,,
,Wei River,??,Zheng,"Former Weichuan Co ???, Henan",34.7657099,113.75322,Cheng 17.2,,
,Wei River,??,Xiguo,"Area where Wei River enters Yellow River, NE of Huayin Co ???, Shaanxi",34.5660199,110.09207,Min 2.1.,,
,Weishi  .,??.,Chu,"W of Jingshan Co ???, Hubei, E shore of Han River.",31.0184799,113.11953,Zhao 23.7.,,
,Weiyu  .,??.,Jin,"NW of Yuci Co ???, Shanxi.",37.6997799,112.70746,Zhao 8.1,,
,Wen,?,"Zhou, later Jin","S of Wen Co ??, Henan",34.9402299,113.08057,"Yin 3.3, 8.5, 11.5; Zhuang 19.2; Xi 10.2(C), 10.1, 24.2, 25.2, 28.15(C), 28.7; Wen 1.5, 5.5, 6.1; Xuan 17.1; Cheng 11.7; Xiang 16.1; Zhao 1.15, 3.4, 22.5; Ding 8.7. See map 3.",,
,Wu .,?,,"Dom, CN Ji ?. Cap located in area of modern-day Suzhou ??, Jiangsu.",31.2983399,120.58319,Xuan 8.3 et passim. See map 4.,,
,"Wu . , .",? (1),Ji later taken by Qi,"SW of Anqiu Co ???, Shandong.",36.36104,119.16773,Zhuang 1.8(C),,
,"Wen River, lands on the northern bank of the Wen River . . .",??,Lu,Unk,40.7011879,-99.1014292,"Xi 1.8, Cheng 2.7(C), 2.3, 3.2, 3.5, 8.1(C), 8.1, 9.2; Ding 10.2; Ai 24.1.",,
,Wu,? (2),Lu,"SE of Sishui Co ???, Shandong",35.55034,117.24158,Wen 7.3(C),,
,Wu,? (1),Jin,"NE of Jiexiu Co ???, Shanxi",37.0270999,111.91672,Zhao 28.3,,
,Wu,? (2),"Zheng, taken by Zhou",Unk,40.7011879,-99.1014292,Yin 11.5; Zhuang 20.1; Zhao 24.1,,
,Wucheng,?? (1),Lu,"Near Qi area Jiaxiang Co ???, Shandong.",35.4493,116.35502,"Xiang 19.15(C), 19.12",,
,Wucheng,?? (2),Chu,"NE of Nanyang City ???, Henan",32.68649,112.60989,Xi 6.4; Cheng 16.1; Xiang 9.4; Zhao 4.3,,
,Wucheng,?? (3),Jin,"NE of Hua Co ??, Shaanxi",34.5125899,109.7719,Wen 8.2,,
,Wudi,??,Qi,"Tangshan Prefecture ????, Hebei",39.624571,118.120737,Xi 4.1,,
,Wufu,?? (1),Wei,Unk,40.7011879,-99.1014292,Ding 4.1,,
,Wufu,?? (2),Zheng,"S of Dongming Co ???, Henan",35.268125,115.092195,"Xuan 12.7(C), 12.2",,
,Wulou . .,??,,Unk,40.7011879,-99.1014292,Xuan 15.7(C).,,
,Wulu,??,Jin then Wei,"Modern Shalu ??, E of Daming Co ???, Hebei",36.2831715962,115.1740703437,"Xi 23.6, 28.1; Xiang 25.4; Ai 1.3, 4.3.",,
,Wushi . .,??,Jin,"W of Handan City ???, Hebei.",36.6255599,114.53918,"Ding 9.5(C), 9.4",,
,Wuwu  .,??.,Lu,"NW of Pingyi Co ???, Shandong.",35.5058699,117.64048,"Ai 8.2, 25.2.",,
,Xi,?,Chu,"Same place as Baiyu ?? Area NW of Xichuan Co ??? and Neixiang Co ???, Henan.",33.0448299,111.84926,"Xi 25.3; Zhao 18.7; Ai 4.2, 18.2.",,
,Xi . .,?,Lu,"S of Teng Co ??, Shandong.",35.084021,117.164388,"Huan 17.3(C), 17.3",,
,Xi . . . ;,?,Dom then Chu,Unk,40.7011879,-99.1014292,"Yin 11.6; Xi 25.3, 28.4; Wen 10.5, 16.4; Cheng 7.11",,
,Xi,?,"Qi, southern frontier",Unk,40.7011879,-99.1014292,"Ai 10.2, 11.1",,
,Xi,? (1),Qi,"S of Dong’e Co ???, Shandong",36.3350299,116.24773,Xi 26.2(C),,
,Xi,? (2),"Ji, later Qi","E of Linzi Town ???, Shandong",36.85287,118.302,"Zhuang 3.4(C), 3.3, 12.1(C)",,
,Xi,?,Zheng,"Modern Xitong Mountain ???, NE of Songshan Co ???, Henan.",34.7657099,113.75322,"Xiang 9.5(C), 9.5, 22.2.",,
,Xia,? (1),Sui later Chu.,Unk,40.7011879,-99.1014292,Huan 6.2; Cheng 16.5.,,
,Xia,? (2),Jin,"Formerly Quwo ??, E of Lingbao Co ???, Henan",34.5168499,110.89456,"Xi 30.3; Wen 12.6, 13.1; Cheng 13.3; Zhao 22.5.",,
,Xia. . .,? (3),Zhou,Unk,40.7011879,-99.1014292,Zhao 24.5,,
,Xia River,??,Chu,Area where Xifei River ??? flows into Huai ?,32.6829192236,116.7002098301,"Zhao 4.7, 5.8",,
,Xian,?,Dom,"NW of Gouchuan Co ???, Henan",34.7657099,113.75322,"Xi 5.7(C), 5.7; Zhao 31.4",,
,Xian,? (1),Wei,"SE of Puyang Co ???, Henan",35.5764999,115.26089,"Xi 13.3(C), 13.2; Ding 7.3(C), 7.4",,
,Xian,? (2),Lu,"S of Juye Co ???, Shandong",35.3963299,116.09495,"Wen 11.6(C), 11.5; Xiang 30.3",,
,Xiang,? (1),Wu,"W of Huaiyuan Co ???, Anhui",33.0039899,117.25089,"Xiang 14.1(C), 14.1, 14.3",,
,Xiang,? (2),"Zhou, royal household area","S of Jiyuan Co ???, Henan",35.0745099,112.60383,"Yin 11.5; Huan 7.2, 7.3",,
,Xiang,? (3),"Dom, CN Jiang ?; wiped out by Ju, later Lu","S of Ju Co ??, Shandong",35.5799699,118.83687,"Yin 2.2(C), 2.2; Huan 16.4(C), 16.4; Xi 26.1(C), 26.1; Xiang 20.1(C), 20.1.",,
,Xiang . .,? (4),Zheng,"Near Weishi Co ???, Henan.",34.4116099,114.19297,Xiang 11.3,,
,Xiang,?,Dom,"In Xiangcheng Co ???, Henan",33.43374,114.81779,"Xi 17.2(C), 17.3",,
,Xiangniu,??,Wei,"S of Fan Co ??, Shandong",36.6682599,117.02076,Xi 28.1; Xiang 10.5,,
,Xiangyin,??,Jin,Unk,40.7011879,-99.1014292,Xuan 7.3,,
,Xianqiu,??,Lu,"S of Juye Co ???, Shandong",35.3963299,116.09495,Huan 7.1(C),,
,Xianyu,??,Zheng,Unk,40.7011879,-99.1014292,Xiang 18.4,,
,Xianyu,??,Dom of non-Sinitic origin,"Modern Zhengding Co ???,",38.1461899,114.57109,"Hebei. Zhao 12.10(C),12.7, 13.4, 15.5(C), 15.5, 21.8, 22.4; Ding 4.12(C), 3.2, 5.6(C), 5.8; Ai 1.5, 4.3, 6.2(C), 6.1. See map 1.",,
,Xiao . .,?,Lu,"In Ju Co ??, Shandong.",35.5799699,118.83687,Ding 14.15(C),,
,Xiao,?,Song,"NW of Xiao Co ??, Anhui",34.18835,116.94153,"Zhuang 12.1; Xi 30.5(C); Wen 10.6, 14.12; Xiang 10.6; Zhao 11.10; Ding 11.1(C), 11.3(C), 11.1, 14.12(C); Ai 12.6. See map 2.",,
,Xiaobie  (mountain). . .,??,Chu,Unk,40.7011879,-99.1014292,Ding 4.3,,
,Xiaogu,??,Qi,"Dong’e Co ???, Shandong",36.3350299,116.24773,"Zhuang 32.1(C), 32.1",,
,Xiaoyu,??,Zheng,"Xuchang City ???, Henan",34.0356999,113.85233,"Xiang 11.8(C), 22.2",,
,Xiayang,??,Guo,"In Pinglu Co ???, Shanxi",34.8369158,111.201448,Xi 2.3(C),,
,Xiazhou,??,Chu,N of Hanyang Co ???,30.4814420706,113.9908142608,Xuan 11.5,,
,Xicheng,??,"Zhou, later taken by Zheng","In Wushe Co ???, Henan",34.7657099,113.75322,Yin 11.5.,,
,Xincheng,?? (1),Jin,Alternative name for Quwo ??,35.6410499,111.4757,Unk. Xi 4.6,,
,Xincheng,?? (2),Song,"P SW of Shangqiu City ???, Henan.",34.4142699,115.65635,"Wen 14.4(C), 14.5, 15.7, 15.9. Du Yu believes that Xincheng mentioned in Wen 14.4(C) is in Song, but Wang Fuzhi argues that this may just be Xincheng in Zheng",,
,Xincheng,?? (3),Zheng,"SE of Mi Co ??, Henan",34.5395199,113.39044,"Xi 6.2(C), 6.2",,
,Xinchu,??,Qin,"In former Chaoyi Co ???, Shaanxi",34.2648599,108.95424,Cheng 13.3,,
,Xing . .,? (1),Qi,"S of Chiping Co ???, Shandong.",36.5507,116.26215,Ding 9.4; Ai 15.4.,,
,Xing,? (2),Zhou,"N of Nanyu Co ???, Henan",34.7657099,113.75322,Zhao 24.5,,
,Xing,? (1),Dom,"Modern Xingtai City ???, Xingtai Co ???, Hebei",37.0862699,114.54489,Yin 4.6. See map 2.,,
,Xing . . .,? (2),Jin,Unk,40.7011879,-99.1014292,Xiang 26.10; Ai 4.3,,
,Xing,? (1),Chu,"N area of Yingshan Co ???, Hubei",30.7351799,115.68143,"Xi 4.1(C), 4.1",,
,Xing,? (3),Zhou,"NW of Qinyang Co ???, Henan",35.0875999,112.9506,Yin 11.5,,
,Xing Marsh,??,Zheng,"E of Xingyang Co ???, Henan",34.7876199,113.38349,Min 2.5; Xuan 12.2; Cheng 16.5,,
,Xingqiu,??,Jin,"NE of Wen Co ??, Henan",34.9402299,113.08057,"Xuan 6.3; Xiang 8.4(C), 8.4, 8.7; Zhao 5.2",,
,Xingting,??,Jin,"SE of Yicheng Co ???, Shanxi",35.7382299,111.71836,"Huan 2.8, 3.1",,
,Xingting,??,Jin,"S of Yicheng Co ???, Shanxi",35.7382299,111.71836,Xiang 23.4,,
,Xingxi,??,Chu,"E of Jiangling Co ???, Hubei",30.04166,112.42398,Wen 16.4,,
,Xinli,?? (1),Qin,"NE of Chengcheng Co ???, Shaanxi",35.1902399,109.93226,Xi 18.5,,
,Xinli,?? (2),Song,"Outskirts of cap P, E of Kaifeng City ???, Henan.",34.7569999,114.44136,Zhao 21.6.,,
,Xinshi,??,Chu,"In Ye Co ??, Henan",33.6268299,113.35737,Cheng 15.3,,
,Xintian,??,Jin,"First name of area to which cap was moved Near Houma City ???, Shanxi.",35.6190799,111.37213,Cheng 6.5.,,
,Xiu Marsh,??,Zheng,"SW of Yuanyang Co ???, Henan",35.052761,113.967907,Cheng 10.3,,
,Xiwei,??,Zhou,"In Luoyang City ???, Henan",34.6181299,112.45402,Zhao 23.3,,
,Xiyang,??,Jin,"N of Neihuang Co ???, Henan",35.9471399,114.8993599,Zhao 9.5,,
,Xiyang,??,Wei,"W of Jin Co ??, Hebei",38.0359899,114.46979,"Zhao 12.7, 22.4",,
,Xizhou,??,Chu,Unk,40.7011879,-99.1014292,Zhao 13.2,,
,Xu,? (1),Dom,"NW of Sishui Co ???, Anhui",35.6647099,117.25216,Zhuang 26.4(C); Xi 3.3(C),,
,Xu,? (2),Ancient dom,"Near Hongze Lake ???, S of Sihong Co ???, Jiangsu",33.2943299,118.8735,Zhao 1.2. See map 4.,,
,Xu . .,? (1),Jin,"In Yanshi Co ???, Henan.",34.7264684,112.76553,Cheng 17.1,,
,Xu,? (2),Song,"E of Yanjin Co ???, Henan",35.1419399,114.20515,"Huan 12.5(C), 12.2",,
,"Xu? . , .",?,CN Ji ? Dom,"First cap, E of modern Xuchang City ???, Henan.",34.0356999,113.85233,Yin 11.3(C) et passim. See map 4.,,
,"Xu?, lands of, . .",??,Lu,"S of Xuchang City ???, Henan.",34.1259599,113.82272,Yin 8.2.,,
,Xuan,?,Chu,"Zhijiang Co ???, Hubei",30.53796,111.56531,Wen 16.4,,
,Xucheng,??,Song,Unk,40.7011879,-99.1014292,"Cheng 18.14(C), 18.14",,
,Xue,? (1),Lu,Unk,40.7011879,-99.1014292,"Zhuang 31.2(C); Xiang 5.7(C), 5.11(C), 9.5(C), 10.1(C), 10.7(C), 11.4(C), 11.8(C), 16.2(C), 18.4(C), 20.2(C), 22.4(C), 24.8(C), 25.3(C); Zhao 13.4(C); Ding 4.2(C). See map 2.",,
,Xue .,? (2),"Dom, CN Ren ?.","S of Teng Co ??, Shandong.",35.084021,117.164388,Yin 11.1,,
,Xuge . . Also known as Changge .,?? / ??,Zheng,"NE of Changge Co ???, Henan.",34.2167199,113.76827,Huan 5.3.,,
,Xuguan  (pass). .,??,Qi,"SW of Zibo City ???, Shandong.",36.85888,118.07612,"Cheng 2.3, 17.9.",,
,Xumi,??,Zhou,"E of Yanshi Co ???, Henan",34.7276299,112.78965,"Xiang 18.4; Zhao 26.7; Ding 6.2, 6.5.",,
,Xuqu . .,??,Dom,"SE of Dongping Co ???, Shandong.",35.92246,116.43753,"Xi 21.4, 22.2(C), 22.1, 22.7; Wen 7.2(C), 7.2",,
,Xun,?,Jin,"SW of Linyi Co ???, Shanxi",35.1447099,110.77408,Xi 24.1; Cheng 6.5,,
,Xun,?,Zhou,"In Gong Co ??, Henan",34.7479799,113.02206,"Zhao 23.1, 23.3",,
,Xun Road,??,Zheng,Outside Gui Gate ??,32.1196099,93.65507,"Unk. Zhao 1.9, 2.4",,
,Xuqiu,??,Zhu,"In Fei Co ??, Shandong",35.278287,117.979969,Xi 1.5,,
,Xuwushi . . .,???,Wei,Unk,40.7011879,-99.1014292,Cheng 1.1.,,
,Yan,?,Zhu,"S of Fei Co ??, Shandong",35.278287,117.979969,"Xi 1.8(C), 1.5",,
,Yan,?,Split between Zheng and Song,Unk,40.7011879,-99.1014292,"Ai 12.6, 13.1(C), 13.1",,
,Yan,? (1),Also known as Beiyan ?? (Northern Yan),"Dom, CN Ji ? Near Beijing City ???.",39.904211,116.407395,Zhuang 30.3. See map 1.,,
,Y?n . Also known as Nanyan (Southern Yan).  ­,? (2) / ??,"Dom, CN Ji ?.","Yanjin Co ???, Henan.",35.1419399,114.20515,Yin 5.4,,
,Yan,?,Zhou,"Near Luoyang City ???, Henan",34.6181299,112.45402,Zhao 9.3,,
,Yan . .,? (2),Zheng,"N of Zhengzhou City ???, Henan.",34.7472499,113.62493,"Xuan 3.2, 12.2",,
,Yan,? (1),Chu,"SW of Yicheng Co ???, Hubei",31.70838,112.26705,"Zhao 4.4, 13.2",,
,Yan,? (2),"Dom, later Zheng","N of Yanling Co ???, Henan",34.1023299,114.17739,"Yin 1.3(C), 1.4; Xiang 13.4; Zhao 5.4.",,
,Yan .,?,Qi,"Near Jiyuan City ???, Shandong.",36.6849204,117.0564108,"Xi 18.3(C), 18.3",,
,Yan River,?,Chu,Modern Man River ??,31.663274,111.98877,Huan 13.1,,
,Yang,?,Zhou,"Not far from Yanshi Co ???, Henan",34.7264684,112.76553,Xi 22.3; Zhao 22.5,,
,Yang,? (1),Dom,"SW of Yishui Co ???, Shandong",35.7903399,118.62782,Min 2.1(C),,
,Yang,? (2),Yan,"Between Dacheng Co ??? and Wen’an Co ???, Hebei",38.784524,116.582115,Zhao 12.1(C).,,
,Yang .,?,,"Dom. SE of Hongdong Co ???, Shanxi. See also Yangshi ??.",36.2537399,111.67496,Xiang 29.11.,,
,Yang . .,?,Chu,"SE of Shenqiu Co ???, Henan.",33.4093999,115.09856,Zhao 30.3,,
,Yangcheng  (mountain).,??,,"Modern Chengshanling ???, SE of Dengfeng Co ???, Henan.",34.45488,113.01869,Zhao 4.1.,,
,"Yangfan . ,",??,Zhou,"Fan ?. SE of Jiyuan Co ???, Henan.",35.0745099,112.60383,Xi 25.2; Cheng 11.5.,,
,Yanggu,??,Qi,"N of Yanggu Co ???, Shandong",36.1144699,115.7913099,"Xi 3.5(C), 3.2, 3.3, 11.2(C); Wen 16.1(C), 16.1; Xuan 18.1; Zhao 29.3; Ai 21.2",,
,Yangguan,??,Lu,"On border of Lu and Qi S and slightly E of Tai’an Co ???, Shandong.",36.1999399,117.0884,"Xiang 17.3; Ding 7.2, 8.10, 9.3",,
,Yangjiao,??,Wei,"NW of Yuncheng Co ???, Shandong",35.4139399,115.83012,Xiang 26.14,,
,Yangliang,?? / ??,Song,"SE of Shangqiu Co ???, Henan",34.557344,115.621216,Xiang 16.3,,
